OID_,vh_raw,vv_raw,roughness_p5,roughness_p25,roughness_p75,roughness_p95,Point_ID,S1_pixel_ID,VV_GLCM_cor,VV_GLCM_mean,VV_GLCM_var,VH_GLCM_mean,VH_GLCM_cor,VH_GLCM_var
173,0.0019152,0.0598718,0.0006478,0.0009817,0.0018580,0.0029984,173,1288,1.0000000,62.0000000,1922.0000000,18.1944447,0.7284681,222.6666718
174,0.0042111,0.1289283,0.0006458,0.0009894,0.0019339,0.0032684,174,1603,0.9999928,61.9861107,1921.1528320,17.1555557,0.6944529,201.8055573
175,0.0056775,0.1956968,0.0006490,0.0009797,0.0018558,0.0032052,175,1748,0.9999928,61.9861107,1921.1528320,17.3611107,0.6838206,208.4611053
176,0.0027279,0.1757881,0.0006741,0.0010310,0.0019610,0.0037004,176,1078,1.0000000,62.0000000,1922.0000000,17.9500008,0.7018141,220.5000000
177,0.0019923,0.0835770,0.0006626,0.0010086,0.0019476,0.0037308,177,601,1.0000000,62.0000000,1922.0000000,18.4750004,0.7267607,228.8694458
178,0.0066825,0.0452460,0.0007403,0.0012070,0.0030499,0.0088609,178,1042,1.0000000,62.0000000,1922.0000000,22.0972214,0.7813095,316.6194458
179,0.0078257,0.0842967,0.0008174,0.0016222,0.0066528,0.0168264,179,1156,1.0000000,62.0000000,1922.0000000,20.0833340,0.7706071,258.3388977
180,0.0037864,0.0729437,0.0006947,0.0011016,0.0024194,0.0058226,180,2099,1.0000000,62.0000000,1922.0000000,18.9611111,0.7574304,235.1444397
181,0.0042185,0.0868482,0.0007286,0.0012103,0.0027769,0.0054075,181,21,1.0000000,62.0000000,1922.0000000,18.2999992,0.7331392,225.1277771
182,0.0033048,0.0401534,0.0007613,0.0012417,0.0024887,0.0045075,182,1992,1.0000000,62.0000000,1922.0000000,18.3166676,0.7239681,226.8055573
183,0.0049919,0.0647769,0.0007165,0.0011404,0.0022298,0.0043432,183,1019,1.0000000,62.0000000,1922.0000000,21.9361115,0.7885477,314.3472290
184,0.0041985,0.0770922,0.0007347,0.0011998,0.0027669,0.0082171,184,481,1.0000000,62.0000000,1922.0000000,20.0388889,0.7769421,260.0222168
185,0.0052220,0.0712327,0.0007198,0.0012245,0.0036627,0.0107052,185,8,1.0000000,62.0000000,1922.0000000,18.8861103,0.7618912,235.1750031
186,0.0082026,0.0955026,0.0006495,0.0009913,0.0019588,0.0040969,186,1486,1.0000000,62.0000000,1922.0000000,18.1027775,0.7336941,222.2694397
187,0.0068379,0.0938934,0.0007329,0.0011905,0.0025793,0.0049690,187,223,1.0000000,62.0000000,1922.0000000,18.0305557,0.7249150,221.4972229
188,0.0030099,0.0298231,0.0007135,0.0011562,0.0022820,0.0045097,188,11,1.0000000,62.0000000,1922.0000000,18.4055557,0.7161967,230.0888824
189,0.0038460,0.0406564,0.0007744,0.0012698,0.0025322,0.0044782,189,69,1.0000000,62.0000000,1922.0000000,18.0111103,0.7163089,222.8166656
190,0.0037112,0.0820181,0.0006980,0.0011192,0.0023272,0.0047274,190,2266,0.9999884,61.9777794,1920.6444092,17.8777771,0.7341117,213.6444397
191,0.0032332,0.0827251,0.0006899,0.0010772,0.0020744,0.0035262,191,2330,0.9999710,61.9611130,1919.6444092,18.1694450,0.7541466,217.2138824
192,0.0041347,0.0329437,0.0007072,0.0011412,0.0029570,0.0089999,192,1815,0.9999682,61.9555550,1919.3055420,18.3611107,0.7743268,217.8666687
193,0.0029252,0.0536265,0.0006254,0.0009363,0.0017904,0.0031975,193,1546,0.9999565,61.9444427,1918.6389160,18.5194435,0.7907678,220.8472290
194,0.0037389,0.0975350,0.0006538,0.0009966,0.0019473,0.0039159,194,1962,0.9999565,61.9444427,1918.6389160,19.3888893,0.7981290,238.1333313
195,0.0060348,0.1299100,0.0006832,0.0010796,0.0022765,0.0044767,195,2008,0.9999884,61.9777794,1920.6444092,18.1416664,0.7221826,222.2583313
196,0.0054317,0.1118604,0.0007419,0.0012193,0.0026502,0.0050565,196,200,0.9999710,61.9611130,1919.6444092,18.4388885,0.7459756,226.0500031
197,0.0050208,0.0926050,0.0006778,0.0010518,0.0021895,0.0055716,197,348,0.9999682,61.9555550,1919.3055420,18.6666660,0.7683338,229.1611176
198,0.0043000,0.0736769,0.0007485,0.0012442,0.0035200,0.0103434,198,1451,0.9999565,61.9444427,1918.6389160,18.9694443,0.7958292,234.7027740
199,0.0052330,0.0783621,0.0007362,0.0012347,0.0034809,0.0087297,199,1150,0.9999565,61.9444427,1918.6389160,19.8444443,0.8083254,252.1055603
200,0.0029113,0.1937920,0.0007262,0.0011577,0.0022745,0.0042350,200,1790,1.0000000,62.0000000,1922.0000000,18.7444439,0.7366930,235.2555542
201,0.0039337,0.1688015,0.0007161,0.0011598,0.0023794,0.0042686,201,2017,1.0000000,62.0000000,1922.0000000,19.0416660,0.7641024,239.0749969
202,0.0041943,0.1588473,0.0006681,0.0010313,0.0020629,0.0043235,202,610,1.0000000,62.0000000,1922.0000000,19.2777786,0.7875695,242.7722168
203,0.0059824,0.1149084,0.0006711,0.0010257,0.0020329,0.0050887,203,1184,1.0000000,62.0000000,1922.0000000,19.5805550,0.8133419,247.6750031
204,0.0072252,0.1132373,0.0006904,0.0010804,0.0021241,0.0041377,204,1144,1.0000000,62.0000000,1922.0000000,20.3305550,0.8206630,262.6805420
205,0.0015863,0.1031807,0.0007251,0.0011734,0.0024140,0.0043440,205,682,1.0000000,62.0000000,1922.0000000,19.2277775,0.7544666,244.0944519
206,0.0023026,0.1325363,0.0007033,0.0011025,0.0021112,0.0038070,206,555,1.0000000,62.0000000,1922.0000000,19.6055565,0.7781406,250.0833282
207,0.0022631,0.1569810,0.0006771,0.0010354,0.0019827,0.0035245,207,1354,1.0000000,62.0000000,1922.0000000,19.9416676,0.7902588,257.8972168
208,0.0063532,0.1138473,0.0007426,0.0012614,0.0032176,0.0063780,208,1421,1.0000000,62.0000000,1922.0000000,20.2361107,0.8075749,262.8583374
209,0.0084559,0.0864864,0.0007168,0.0011523,0.0023831,0.0046569,209,1532,1.0000000,62.0000000,1922.0000000,20.8277779,0.8146248,274.0388794
210,0.0071557,0.1260393,0.0006643,0.0010139,0.0019465,0.0035574,210,2426,0.9999595,61.9500008,1918.9777832,20.2527771,0.7933546,257.4861145
211,0.0075217,0.1149479,0.0006862,0.0010720,0.0021412,0.0044596,211,32,0.9999595,61.9500008,1918.9777832,20.7694435,0.8103238,270.6805420
212,0.0071947,0.1576261,0.0006766,0.0010465,0.0020707,0.0045760,212,1880,1.0000000,62.0000000,1922.0000000,21.2749996,0.8282022,280.5138855
213,0.0083791,0.1383623,0.0006965,0.0010917,0.0021774,0.0043072,213,2240,1.0000000,62.0000000,1922.0000000,21.7166672,0.8252217,290.6222229
214,0.0036406,0.0361293,0.0006618,0.0010156,0.0020217,0.0038345,214,1909,1.0000000,62.0000000,1922.0000000,19.0416660,0.7359321,244.2027740
215,0.0027018,0.0798289,0.0006428,0.0009696,0.0017961,0.0028427,215,620,0.9999956,61.9916649,1921.4916992,19.5000000,0.7593865,251.3944397
216,0.0018878,0.0996685,0.0006723,0.0010398,0.0020110,0.0038336,216,1609,0.9999956,61.9916649,1921.4916992,19.9583340,0.7746687,261.3805542
217,0.0045847,0.0787178,0.0007060,0.0011287,0.0022508,0.0042549,217,1607,0.9999928,61.9861107,1921.1528320,20.3527775,0.7975253,267.1527710
218,0.0040251,0.0290532,0.0006515,0.0009856,0.0018510,0.0030705,218,2052,0.9999928,61.9861107,1921.1528320,20.9138889,0.8060948,277.4694519
219,0.0040161,0.0285936,0.0007128,0.0011372,0.0022070,0.0039503,219,1864,1.0000000,62.0000000,1922.0000000,18.6749992,0.7349790,237.7694397
220,0.0036049,0.0479953,0.0006889,0.0010591,0.0019813,0.0032864,220,2356,0.9999956,61.9916649,1921.4916992,19.2500000,0.7612240,246.3722229
221,0.0035203,0.0629264,0.0006924,0.0010858,0.0021943,0.0044447,221,1065,0.9999956,61.9916649,1921.4916992,19.8583336,0.7751633,259.8305664
222,0.0050467,0.0839863,0.0006815,0.0010551,0.0021734,0.0046408,222,1202,0.9999928,61.9861107,1921.1528320,20.3666668,0.8014677,267.2388916
223,0.0046029,0.0529968,0.0006820,0.0010529,0.0020413,0.0038895,223,1990,0.9999928,61.9861107,1921.1528320,20.9333324,0.8136539,276.8444519
224,0.0063589,0.0600179,0.0006287,0.0009476,0.0018257,0.0032396,224,2361,0.9999928,61.9861107,1921.1528320,21.7861118,0.8155514,293.8638916
225,0.0048193,0.0270982,0.0007083,0.0011371,0.0023602,0.0050202,225,1868,0.9999928,61.9861107,1921.1528320,21.8111115,0.8241508,292.9277649
226,0.0050419,0.0463412,0.0006777,0.0010461,0.0019567,0.0031941,226,873,0.9999595,61.9500008,1918.9777832,21.2027779,0.8041840,279.1027832
227,0.0038549,0.0517408,0.0006720,0.0010422,0.0020010,0.0037122,227,1630,0.9999565,61.9444427,1918.6389160,22.2611103,0.8134272,311.9722290
228,0.0046959,0.0636330,0.0006532,0.0010031,0.0019044,0.0031413,228,119,0.9999319,61.9138870,1916.7916260,23.6166668,0.8242902,357.8500061
229,0.0053821,0.0306351,0.0006748,0.0010313,0.0019585,0.0032624,229,292,0.9999304,61.9111099,1916.6221924,24.9166660,0.8284839,411.8500061
230,0.0037105,0.0461563,0.0006687,0.0010321,0.0019314,0.0032144,230,1243,0.9999217,61.8944435,1915.6055908,26.6222229,0.8442297,478.8388977
231,0.0058613,0.0704896,0.0007291,0.0012075,0.0028032,0.0056161,231,827,0.9999595,61.9500008,1918.9777832,21.6583328,0.8164980,289.5972290
232,0.0048919,0.0770952,0.0006719,0.0010430,0.0020865,0.0047018,232,461,0.9999565,61.9444427,1918.6389160,22.5833340,0.8223158,316.6666565
233,0.0058822,0.0749828,0.0006707,0.0010316,0.0020492,0.0039848,233,829,0.9999493,61.9305573,1917.7916260,23.6499996,0.8296844,352.9722290
234,0.0050971,0.0352211,0.0007118,0.0011371,0.0022480,0.0045030,234,2013,0.9999478,61.9277763,1917.6221924,24.5361118,0.8306326,394.7861023
235,0.0043543,0.0672784,0.0006701,0.0010193,0.0019055,0.0030504,235,1951,0.9999508,61.9222221,1917.2722168,25.7999992,0.8485371,447.9277649
236,0.0049971,0.1289724,0.0006744,0.0010474,0.0021646,0.0048936,236,1066,1.0000000,62.0000000,1922.0000000,22.0833340,0.8305519,297.2722168
237,0.0043083,0.1108722,0.0006517,0.0009876,0.0019033,0.0033736,237,1024,0.9999928,61.9861107,1921.1528320,22.8750000,0.8322452,317.8083191
238,0.0054799,0.0801839,0.0007066,0.0011310,0.0022664,0.0044449,238,1846,0.9999855,61.9722214,1920.3055420,23.6444435,0.8344722,343.1111145
239,0.0049729,0.0391306,0.0006779,0.0010688,0.0022628,0.0049194,239,1647,0.9999812,61.9638901,1919.7972412,24.0499992,0.8272445,367.7000122
240,0.0052573,0.0472759,0.0006183,0.0009216,0.0017957,0.0027833,240,455,0.9999696,61.9416656,1918.4416504,24.7944450,0.8380432,402.2333374
241,0.0052238,0.1412064,0.0006628,0.0010122,0.0019169,0.0032790,241,1236,1.0000000,62.0000000,1922.0000000,22.4333324,0.8331260,303.7222290
242,0.0040165,0.1151946,0.0006631,0.0010189,0.0019821,0.0037709,242,1269,0.9999928,61.9861107,1921.1528320,23.1111107,0.8328689,318.9777832
243,0.0051488,0.0877150,0.0006892,0.0010819,0.0022558,0.0048381,243,2019,0.9999855,61.9722214,1920.3055420,23.7388897,0.8310776,337.0055542
244,0.0048783,0.0607945,0.0006717,0.0010335,0.0019943,0.0035971,244,699,0.9999812,61.9638901,1919.7972412,23.7833328,0.8121934,347.6388855
245,0.0041902,0.0794507,0.0006631,0.0010012,0.0018682,0.0030035,245,2186,0.9999696,61.9416656,1918.4416504,24.0972214,0.8138748,365.3305664
246,0.0024261,0.0591002,0.0007089,0.0011168,0.0021354,0.0037287,246,553,0.9999261,61.9027786,1916.1138916,28.5722218,0.8542887,553.9111328
247,0.0037857,0.0662304,0.0006633,0.0010105,0.0019217,0.0033088,247,761,0.9999551,61.9305573,1917.7805176,27.3055553,0.8594814,509.0666809
248,0.0054762,0.0530934,0.0006506,0.0009859,0.0018492,0.0029682,248,975,0.9999696,61.9416656,1918.4416504,25.7638893,0.8457391,444.6472168
249,0.0045458,0.0731700,0.0006284,0.0009331,0.0017576,0.0026583,249,1131,0.9999696,61.9416656,1918.4416504,24.5499992,0.8157710,388.6166687
250,0.0050448,0.0857873,0.0006726,0.0010349,0.0019491,0.0032555,250,333,0.9999928,61.9861107,1921.1528320,22.5527782,0.8306684,306.9750061
251,0.0048185,0.0794517,0.0006631,0.0010050,0.0019097,0.0033411,251,966,0.9999855,61.9722214,1920.3055420,23.2166672,0.8395143,319.3777771
252,0.0069681,0.1001477,0.0006998,0.0011125,0.0021983,0.0040039,252,2342,0.9999783,61.9583321,1919.4583740,23.9111118,0.8460274,334.6555481
253,0.0068737,0.0896284,0.0006198,0.0009282,0.0018074,0.0035084,253,2164,0.9999740,61.9500008,1918.9499512,23.8805561,0.8311218,338.9194336
254,0.0044142,0.0849487,0.0006241,0.0009211,0.0016993,0.0025917,254,96,0.9999653,61.9333344,1917.9333496,23.9750004,0.8307964,345.8194580
255,0.0068751,0.0506166,0.0006556,0.0010003,0.0019649,0.0038760,255,2082,0.9999928,61.9861107,1921.1528320,22.6416664,0.8411689,306.9472351
256,0.0086297,0.0583435,0.0006522,0.0010042,0.0020424,0.0044380,256,342,0.9999855,61.9722214,1920.3055420,23.2916660,0.8558435,318.2305603
257,0.0090959,0.1025396,0.0006450,0.0009718,0.0018125,0.0029966,257,602,0.9999783,61.9583321,1919.4583740,24.0888882,0.8709710,333.5166626
258,0.0082732,0.1060758,0.0006374,0.0009551,0.0018051,0.0032783,258,44,0.9999740,61.9500008,1918.9499512,24.0916672,0.8699589,334.9583435
259,0.0069190,0.0853632,0.0006404,0.0009724,0.0020428,0.0046318,259,592,0.9999653,61.9333344,1917.9333496,24.0777779,0.8735422,334.8944397
260,0.0044071,0.0828532,0.0006453,0.0009788,0.0018929,0.0034463,260,1069,0.9999653,61.9333344,1917.9333496,24.1027775,0.8253191,355.9027710
261,0.0048875,0.1002730,0.0006936,0.0011213,0.0026410,0.0052851,261,244,0.9999609,61.9249992,1917.4250488,23.9722214,0.8637149,334.3888855
262,0.0042809,0.0429133,0.0007426,0.0012087,0.0024861,0.0049978,262,1595,0.9999406,61.9138870,1916.7750244,31.0027771,0.8623353,639.2138672
263,0.0073047,0.0433509,0.0008176,0.0013943,0.0037363,0.0091874,263,1849,0.9999014,61.8888893,1915.3000488,33.5055542,0.8701539,726.2444458
264,0.0034814,0.0386538,0.0006678,0.0010244,0.0019393,0.0032533,264,2181,0.9999696,61.9416656,1918.4416504,29.3166676,0.8673890,583.0333252
265,0.0031836,0.0359464,0.0006254,0.0009398,0.0018039,0.0034982,265,1892,0.9999043,61.9000015,1915.9832764,31.6250000,0.8754795,663.9916382
266,0.0019820,0.0580079,0.0006593,0.0010172,0.0021700,0.0046910,266,1071,0.9998389,61.8583336,1913.5250244,33.8583336,0.8855290,748.4916382
267,0.0049658,0.0258310,0.0006705,0.0010127,0.0018759,0.0030077,267,1366,0.9999653,61.9333344,1917.9333496,27.3166676,0.8561909,504.3722229
268,0.0042519,0.0226142,0.0006460,0.0009740,0.0018087,0.0028596,268,2366,0.9998999,61.8916664,1915.4749756,29.2999992,0.8674964,575.8333130
269,0.0035426,0.0546207,0.0005796,0.0008414,0.0015030,0.0021908,269,434,0.9998170,61.8333321,1912.0167236,31.1861115,0.8780801,653.2750244
270,0.0052211,0.0656954,0.0006224,0.0009462,0.0020458,0.0048767,270,690,0.9997731,61.7999992,1910.0333252,33.3138885,0.8884407,739.5416870
271,0.0080889,0.0687866,0.0008010,0.0013657,0.0031853,0.0065280,271,1006,0.9997264,61.7722206,1908.4000244,35.8055573,0.8982539,837.1055298
272,0.0049821,0.0347031,0.0006375,0.0009475,0.0017621,0.0025662,272,1986,0.9999609,61.9249992,1917.4250488,25.5583324,0.8278702,430.4083252
273,0.0060985,0.0261234,0.0006703,0.0010148,0.0018932,0.0030433,273,1836,0.9998956,61.8833351,1914.9666748,27.1277771,0.8478535,488.0166626
274,0.0067319,0.0419058,0.0006654,0.0010050,0.0018528,0.0029140,274,1741,0.9998096,61.8194427,1911.1694336,28.5305557,0.8607135,552.1194458
275,0.0045504,0.0451034,0.0006490,0.0009783,0.0018400,0.0029460,275,773,0.9997702,61.7944450,1909.6944580,30.3250008,0.8740256,628.2360840
276,0.0046122,0.0392581,0.0006954,0.0011255,0.0024007,0.0050994,276,407,0.9997190,61.7583351,1907.5527344,32.5805550,0.8824544,720.0750122
277,0.0064721,0.0375407,0.0007386,0.0011952,0.0026494,0.0054549,277,1971,0.9997190,61.7583351,1907.5527344,34.9444427,0.8944294,812.3055420
278,0.0045249,0.0478896,0.0006272,0.0009349,0.0017699,0.0027982,278,1769,0.9999609,61.9249992,1917.4250488,24.5638885,0.8271739,379.6527710
279,0.0050244,0.0632647,0.0006555,0.0009889,0.0018646,0.0030448,279,1478,0.9998956,61.8833351,1914.9666748,25.5805550,0.8433660,419.7861023
280,0.0047055,0.0496375,0.0007042,0.0011039,0.0020980,0.0037689,280,1265,0.9997979,61.8083344,1910.5028076,26.4305553,0.8537005,466.8694458
281,0.0036427,0.0261198,0.0006784,0.0010572,0.0021100,0.0040767,281,2328,0.9997585,61.7833328,1909.0278320,27.7416668,0.8659797,526.4749756
282,0.0055832,0.0281515,0.0006517,0.0009897,0.0018602,0.0030484,282,2154,0.9997013,61.7416649,1906.5527344,29.6861115,0.8691576,608.6416626
283,0.0040634,0.0638747,0.0006597,0.0010146,0.0020343,0.0044082,283,365,0.9999536,61.9111099,1916.5777588,23.9972229,0.8536073,342.5527649
284,0.0033817,0.0965093,0.0006666,0.0010229,0.0019737,0.0037876,284,2249,0.9998853,61.8638878,1913.7805176,24.4833336,0.8598379,363.9833374
285,0.0037435,0.0483937,0.0006212,0.0009239,0.0017778,0.0029430,285,785,0.9997861,61.7861099,1909.1472168,24.8138885,0.8611589,392.4750061
286,0.0037841,0.0248324,0.0006652,0.0010246,0.0020002,0.0037834,286,2246,0.9997466,61.7611122,1907.6722412,25.6055565,0.8670612,432.7388916
287,0.0051897,0.0284608,0.0007313,0.0011953,0.0024879,0.0046622,287,1981,0.9996865,61.7138901,1904.8582764,27.1472225,0.8606739,500.3250122
288,0.0061487,0.0353395,0.0006343,0.0009497,0.0017718,0.0028036,288,1774,0.9997013,61.7416649,1906.5527344,31.8305550,0.8778507,694.1638794
289,0.0054882,0.0850552,0.0007309,0.0011655,0.0023507,0.0044333,289,1256,0.9996716,61.6916656,1903.5194092,28.9444447,0.8648242,572.2999878
290,0.0089014,0.0485486,0.0008979,0.0016167,0.0047675,0.0110365,290,2143,0.9997234,61.7666664,1908.0611572,37.3305550,0.9101750,897.7639160
291,0.0045995,0.0175455,0.0006674,0.0010259,0.0020424,0.0040013,291,416,0.9997058,61.7500000,1907.0611572,34.1944427,0.8945186,779.5999756
292,0.0056453,0.0168943,0.0007811,0.0013238,0.0032037,0.0064166,292,603,0.9997131,61.7583351,1907.5694580,36.2472229,0.9047245,860.3416748
293,0.0046693,0.0266032,0.0006872,0.0010785,0.0021658,0.0039429,293,2149,0.9996746,61.6972237,1903.8582764,31.0722218,0.8781178,649.7166748
294,0.0027613,0.0269092,0.0007089,0.0011498,0.0025318,0.0051254,294,1668,0.9996716,61.6861115,1903.1916504,32.9305573,0.8854678,723.3527832
295,0.0038801,0.0425199,0.0007906,0.0013398,0.0032553,0.0061325,295,2254,0.9996746,61.6916656,1903.5305176,34.8472214,0.9009612,796.1805420
296,0.0095186,0.0439270,0.0007894,0.0013383,0.0032751,0.0063813,296,341,0.9996820,61.7055550,1904.3778076,36.9666672,0.9081213,882.3833618
297,0.0044376,0.0981326,0.0007885,0.0012856,0.0027028,0.0053964,297,1514,1.0000000,62.0000000,1922.0000000,28.4333324,0.8664935,536.9277954
298,0.0051334,0.0988413,0.0007481,0.0012226,0.0025827,0.0046428,298,2318,1.0000000,62.0000000,1922.0000000,24.7305565,0.8288304,402.9305420
299,0.0053087,0.1226550,0.0006783,0.0010525,0.0019805,0.0033105,299,953,1.0000000,62.0000000,1922.0000000,24.7805557,0.8265920,398.1138916
300,0.0035614,0.1111211,0.0007101,0.0011254,0.0022987,0.0044987,300,1420,1.0000000,62.0000000,1922.0000000,21.9388885,0.7978095,313.9777832
301,0.0022486,0.0967013,0.0007203,0.0011684,0.0025131,0.0049021,301,1438,1.0000000,62.0000000,1922.0000000,20.1611118,0.7825996,263.9777832
302,0.0053661,0.0867389,0.0009739,0.0018814,0.0067486,0.0161332,302,1863,1.0000000,62.0000000,1922.0000000,18.9055557,0.7631449,236.3611145
303,0.0106240,0.1614764,0.0008920,0.0017836,0.0066807,0.0155964,303,579,1.0000000,62.0000000,1922.0000000,17.9388885,0.7290055,219.7666626
304,0.0083707,0.1908781,0.0007437,0.0012498,0.0035664,0.0080865,304,973,0.9999956,61.9916649,1921.4916992,17.7916660,0.7211134,217.5416718
305,0.0038907,0.1350996,0.0006928,0.0010773,0.0021410,0.0041061,305,1872,1.0000000,62.0000000,1922.0000000,22.1555557,0.7892652,318.3833313
306,0.0040941,0.0838226,0.0006752,0.0010567,0.0022245,0.0047251,306,890,1.0000000,62.0000000,1922.0000000,20.5750008,0.7744544,274.8027649
307,0.0060430,0.1373915,0.0007176,0.0011783,0.0028531,0.0083004,307,549,1.0000000,62.0000000,1922.0000000,19.2666664,0.7571713,245.5777740
308,0.0087740,0.1864163,0.0009015,0.0017860,0.0075449,0.0204217,308,1107,1.0000000,62.0000000,1922.0000000,18.1222229,0.7229231,225.0277710
309,0.0066765,0.2564094,0.0010369,0.0020658,0.0071476,0.0159454,309,1930,0.9999956,61.9916649,1921.4916992,17.8888893,0.7154328,220.7055511
310,0.0058429,0.0816950,0.0006754,0.0010354,0.0019882,0.0036860,310,31,1.0000000,62.0000000,1922.0000000,22.1777782,0.7841543,317.7166748
311,0.0041534,0.0505394,0.0006656,0.0010172,0.0018908,0.0030488,311,1504,0.9999956,61.9916649,1921.4916992,20.9527779,0.7704050,283.8694458
312,0.0045730,0.1159375,0.0006605,0.0010189,0.0020977,0.0043439,312,1043,0.9999956,61.9916649,1921.4916992,19.7916660,0.7583152,256.4750061
313,0.0045056,0.1127194,0.0008009,0.0013718,0.0037334,0.0098653,313,1521,0.9999928,61.9861107,1921.1528320,18.6611118,0.7290467,235.4444427
314,0.0047557,0.2161732,0.0014646,0.0034465,0.0104412,0.0225382,314,2206,0.9999855,61.9722214,1920.3055420,18.3416672,0.7195489,229.5805511
315,0.0018590,0.0711191,0.0006710,0.0010309,0.0019807,0.0035306,315,1303,0.9999956,61.9916649,1921.4916992,21.1388893,0.7836339,285.5499878
316,0.0016795,0.0608469,0.0006864,0.0010521,0.0020025,0.0035054,316,453,0.9999956,61.9916649,1921.4916992,20.2666664,0.7743924,263.1166687
317,0.0019726,0.0703394,0.0007262,0.0011607,0.0022378,0.0039467,317,1406,0.9999928,61.9861107,1921.1528320,19.2222214,0.7475834,243.1166687
318,0.0030352,0.1239480,0.0006492,0.0010001,0.0028605,0.0146150,318,859,0.9999855,61.9722214,1920.3055420,18.8333340,0.7390066,236.0000000
319,0.0038483,0.1161372,0.0007410,0.0012098,0.0027032,0.0063707,319,2239,0.9999956,61.9916649,1921.4916992,17.7305565,0.7090726,218.3916626
320,0.0048315,0.1805757,0.0010302,0.0020634,0.0067756,0.0133165,320,2107,0.9999956,61.9916649,1921.4916992,17.7388897,0.6936826,220.9944458
321,0.0062556,0.1769120,0.0011345,0.0023007,0.0067196,0.0137561,321,2135,0.9999855,61.9722214,1920.3055420,18.2083340,0.6967869,230.7416687
