OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
1969,OBJEC_2099,0,0,2,1,2,6,72,572,3714,15326,25786,28957,15858,9530,6053,2900,1114,300,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,OBJEC_2101,0,0,1,3,1,10,81,825,6136,23379,34409,32660,9976,2080,328,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,OBJEC_2103,0,1,3,1,1,4,50,590,3940,16344,30278,33668,18386,6093,838,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,OBJEC_2105,0,0,0,1,0,8,54,501,3679,15142,28502,34317,18632,7512,1776,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,OBJEC_2106,0,0,2,0,1,2,63,450,3387,14348,24991,28068,15872,9742,6166,3122,1858,1099,472,179,55,15,0,0,0,0,0,0,0,0,0,0
1974,OBJEC_2107,0,0,0,1,0,0,13,96,792,3608,8448,14731,15072,18058,19603,15688,9273,3584,1010,228,16,3,0,0,0,0,0,0,0,0,0,0
1975,OBJEC_2108,0,0,0,1,2,6,67,578,4107,16351,28816,34011,17241,7124,1793,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,OBJEC_2109,0,0,0,2,2,2,43,370,2616,10817,19398,23782,16346,13582,11416,6772,3174,1020,306,132,82,30,0,0,0,0,0,0,0,0,0,0
1977,OBJEC_2110,0,0,1,0,4,5,50,451,3092,12698,22209,27556,18134,12435,8333,3475,1417,329,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,OBJEC_2111,0,1,0,2,1,13,70,552,4342,18245,31561,32550,15029,5984,1412,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,OBJEC_2112,0,0,0,1,1,1,29,248,1915,8538,18256,28229,22559,17862,9452,2367,511,195,47,13,0,0,0,0,0,0,0,0,0,0,0,0
1980,OBJEC_2113,0,0,0,1,0,0,16,176,1262,5550,10843,17532,16327,17864,17234,11627,6840,2832,1091,476,172,48,1,0,0,0,0,0,0,0,0,0
1981,OBJEC_2114,0,1,0,2,1,6,75,540,3934,16142,26819,28106,13006,7523,5486,3325,2159,1505,833,203,108,78,40,0,0,0,0,0,0,0,0,0
1982,OBJEC_2115,0,1,1,1,1,9,88,648,4750,17669,28078,31383,15413,7697,3310,948,199,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,OBJEC_2116,0,1,0,0,1,14,106,875,6026,23726,35932,30682,10657,2009,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,OBJEC_2117,0,0,0,1,0,2,57,405,2805,11647,22014,30492,21313,13134,6464,1484,336,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,OBJEC_2118,0,0,2,2,1,2,52,366,2667,11604,24120,31066,20693,11486,6427,1582,143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,OBJEC_2119,0,1,2,2,2,8,78,660,5110,20237,32618,32787,13660,4091,628,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,OBJEC_2121,0,0,0,0,0,1,28,194,1375,5564,11236,16904,16940,19464,18227,11161,6386,2124,496,86,27,11,0,0,0,0,0,0,0,0,0,0
1988,OBJEC_2122,0,3,1,2,2,9,104,941,6257,23982,34853,28822,10245,3101,1085,375,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,OBJEC_2123,0,1,1,4,0,9,154,1155,7695,28719,38463,26144,6834,985,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,OBJEC_2124,1,1,2,1,2,5,72,762,5428,21789,34448,32839,11754,2516,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,OBJEC_2125,0,1,0,3,6,8,96,819,5176,20109,31484,29637,12998,5319,2483,1339,671,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,OBJEC_2126,0,0,2,0,0,0,42,331,2426,10718,21246,29797,21782,14131,6522,2207,614,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,OBJEC_2128,0,0,1,0,0,6,63,560,4317,18014,31414,34545,15958,4685,647,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,OBJEC_2129,1,0,1,2,3,6,80,699,4947,19561,32395,32350,15176,4352,641,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,OBJEC_2130,0,0,3,0,2,3,53,356,2793,11571,20400,28712,20873,14762,8204,2255,235,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,OBJEC_2131,0,1,2,3,3,6,106,742,5066,19406,29164,33210,13845,5699,1987,471,158,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,OBJEC_2132,0,0,1,5,1,4,63,615,4563,17915,29078,31956,15988,7053,2122,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,OBJEC_2133,0,0,1,1,2,9,74,641,4606,18358,29150,32584,14867,6784,2856,288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,OBJEC_2134,1,1,0,1,1,3,50,425,3088,13100,24497,29435,18860,11476,6200,2601,472,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,OBJEC_2135,0,0,0,0,0,0,6,88,522,2665,6796,13130,15841,20157,21419,14894,9008,3930,1152,193,71,20,0,0,0,0,0,0,0,0,0,0
2001,OBJEC_2136,0,0,1,0,2,4,85,616,5061,19701,30252,32542,13889,5314,1787,510,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,OBJEC_2137,0,0,0,1,1,3,40,331,2136,9629,18432,24877,18808,13687,10448,6424,3433,1376,260,6,0,0,0,0,0,0,0,0,0,0,0,0
2003,OBJEC_2138,0,0,1,2,0,6,57,515,3527,15186,29269,34293,19122,6851,1344,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,OBJEC_2139,0,0,0,2,4,3,55,405,3034,12143,21690,28736,19391,13459,7984,2732,568,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,OBJEC_2140,0,1,2,1,2,9,59,600,4156,17550,31146,34230,16169,5140,799,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,OBJEC_2142,1,0,0,1,0,3,62,542,4115,16760,29243,34507,16167,6586,2059,173,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,OBJEC_2143,0,0,0,0,0,4,18,152,1216,5743,13752,21228,19984,17392,13557,9043,5464,1908,488,145,66,41,23,0,0,0,0,0,0,0,0,0
2008,OBJEC_2144,0,0,1,1,2,9,124,1015,6829,24479,33833,29237,9405,3200,1424,273,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,OBJEC_2145,0,0,1,0,4,4,48,511,3704,14996,25899,31520,17568,9190,4339,1416,549,131,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,OBJEC_2146,0,1,0,1,0,3,38,409,2975,12237,22875,31323,20839,11876,5708,1369,219,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,OBJEC_2147,0,1,0,2,2,8,59,602,4203,17047,29400,32945,17095,6635,1598,303,246,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OBJEC_2149,0,0,1,2,0,4,71,574,3916,15934,27972,30886,18122,9053,2889,404,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,OBJEC_2150,0,0,0,1,0,5,48,381,2852,11930,23246,31552,20338,12058,5559,1645,250,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,OBJEC_2151,1,3,3,3,1,12,100,970,6670,25465,36602,29603,8647,1778,357,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,OBJEC_2152,0,0,3,2,1,3,78,691,5243,20494,31978,31582,13723,4603,1069,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,OBJEC_2153,0,2,1,0,2,4,53,410,3284,13665,23818,30198,18946,11838,5608,1853,466,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,OBJEC_2154,0,0,3,0,0,7,61,721,5124,19972,32347,32721,13646,4491,1035,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,OBJEC_2155,0,0,1,0,1,8,72,583,4053,17238,30255,33754,16791,6166,1223,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,OBJEC_2156,0,0,0,4,2,5,70,565,3913,16006,29160,35811,16447,6270,1666,261,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,OBJEC_2157,0,0,1,0,2,2,64,596,3930,16794,29225,33055,16521,6979,2316,375,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,OBJEC_2158,0,0,1,1,0,6,51,520,3872,16459,29130,34293,16367,6264,2701,219,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,OBJEC_2160,0,1,0,1,3,9,57,508,3400,13080,22874,29308,18931,12276,6966,2215,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,OBJEC_2161,0,1,2,4,1,2,56,438,3162,13184,24338,32744,20420,11027,3694,469,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,OBJEC_2162,0,1,1,0,1,8,69,592,3930,16353,28582,33979,17695,7083,1828,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,OBJEC_2163,0,0,0,0,0,8,98,856,6166,23217,32851,29603,10619,4774,1404,232,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,OBJEC_2164,0,0,4,1,0,8,108,921,6614,23084,32163,29307,10540,4556,2121,506,215,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,OBJEC_2165,0,1,0,3,3,8,97,1028,7063,26579,36774,29068,7748,1367,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,OBJEC_2166,1,0,0,2,1,2,26,175,1437,6625,14344,20389,18050,17054,14277,8778,4890,2375,859,416,149,42,0,0,0,0,0,0,0,0,0,0
2029,OBJEC_2167,0,1,1,4,3,11,135,1073,7221,26462,37358,28271,7743,1192,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,OBJEC_2168,0,0,2,2,1,3,42,468,3634,14644,26291,34320,19378,8910,2415,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,OBJEC_2169,0,0,0,2,1,8,63,466,3297,13842,23617,26841,15948,10421,8264,4250,2105,851,210,38,0,0,0,0,0,0,0,0,0,0,0,0
2032,OBJEC_2170,0,0,1,0,0,4,38,311,2326,10344,22250,32581,24540,13218,4128,453,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,OBJEC_2171,0,0,1,1,0,6,41,333,2607,11140,20884,29249,20189,13438,7559,3005,1180,413,165,13,0,0,0,0,0,0,0,0,0,0,0,0
2034,OBJEC_2172,0,0,0,2,0,1,33,202,1564,6919,14131,21173,20072,19043,15072,7591,3286,1033,102,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,OBJEC_2173,0,1,3,3,1,16,137,1107,7863,28305,37081,26837,6701,1439,360,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,OBJEC_2174,0,0,1,2,0,6,59,576,4306,16999,29822,33815,16169,6140,1777,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,OBJEC_2175,0,1,2,1,0,8,88,643,4623,17626,28101,32074,15070,7170,3566,1005,243,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,OBJEC_2176,0,0,0,0,0,4,34,241,1744,7567,15593,26156,20811,16177,11515,5365,3214,1493,293,17,0,0,0,0,0,0,0,0,0,0,0,0
2039,OBJEC_2177,0,0,4,1,3,4,69,597,4255,16810,28442,34022,16958,7066,1866,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,OBJEC_2178,0,1,0,1,0,6,56,463,3324,13266,22922,29852,18824,11416,6592,2422,511,142,49,45,0,0,0,0,0,0,0,0,0,0,0,0
2041,OBJEC_2179,0,0,1,0,0,1,37,234,1785,7680,16498,26284,21660,17297,12037,5102,1394,153,53,8,0,0,0,0,0,0,0,0,0,0,0,0
2042,OBJEC_2181,0,0,0,2,1,3,64,630,4591,18310,30144,34511,15121,5298,1415,126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,OBJEC_2182,0,0,0,2,0,4,54,365,2962,12375,23783,32599,21623,11570,4126,743,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,OBJEC_2183,0,1,2,4,3,6,106,815,5424,20328,30107,29708,13743,6329,2465,633,124,55,32,7,0,0,0,0,0,0,0,0,0,0,0,0
2045,OBJEC_2184,0,0,3,5,3,11,77,697,5102,20111,31069,33300,13673,4957,1208,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,OBJEC_2185,1,1,1,2,3,5,91,636,4915,18474,29218,31473,14980,6630,2734,384,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,OBJEC_2186,0,0,1,1,1,4,81,648,4731,19600,32440,33763,13608,4392,920,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,OBJEC_2187,0,0,0,0,0,4,44,317,2675,11879,22942,32644,20536,10377,4302,1385,933,655,504,405,171,57,53,9,0,0,0,0,0,0,0,0
2049,OBJEC_2188,0,2,4,1,2,16,143,988,6795,25478,35791,29330,9227,2112,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,OBJEC_2189,0,1,1,2,0,8,44,440,3222,13037,22280,27755,18802,12232,7278,2210,711,538,540,455,201,110,25,0,0,0,0,0,0,0,0,0
2051,OBJEC_2190,0,0,0,0,0,2,40,390,3008,12116,23047,30383,19430,10740,6034,3219,1236,235,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,OBJEC_2191,0,1,0,0,0,2,74,469,3356,13888,26267,30534,20085,9741,3000,962,413,311,272,104,21,30,19,12,0,0,0,0,0,0,0,0
2053,OBJEC_2192,0,0,0,2,1,3,26,302,2136,9223,18475,26162,21027,16120,10750,4201,1125,278,59,2,0,0,0,0,0,0,0,0,0,0,0,0
2054,OBJEC_2193,0,1,2,5,1,14,111,782,5024,19461,30082,27941,15139,7195,3011,1006,374,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,OBJEC_2194,0,0,1,1,2,8,56,484,3458,14179,26811,34120,19652,8848,2115,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,OBJEC_2195,0,1,1,1,1,4,60,408,2795,11621,20954,28525,19086,12553,7747,4132,1824,480,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,OBJEC_2196,0,0,3,2,1,5,86,693,4911,18013,28280,30582,15144,7929,3510,645,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,OBJEC_2197,0,2,1,0,2,5,60,443,3106,13161,26763,32770,20326,10175,3104,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,OBJEC_2198,0,1,3,1,2,5,84,755,5565,22290,35147,31373,11565,3055,373,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,OBJEC_2199,0,0,2,0,0,4,67,484,3282,13667,24543,31306,18556,10474,5593,1713,196,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,OBJEC_2200,0,0,0,0,3,7,68,494,3325,13896,25636,32693,20914,10032,2859,279,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,OBJEC_2201,0,0,1,2,0,8,78,666,4052,16147,26930,29498,18391,9131,3509,1224,424,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,OBJEC_2202,0,0,0,2,3,3,89,734,4997,19207,29849,30636,13515,6581,2935,1090,236,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,OBJEC_2203,0,0,2,0,2,11,70,532,3949,17254,30055,33298,16104,6561,2204,176,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,OBJEC_2204,0,1,3,0,3,9,92,730,5362,21114,33534,32340,12461,3635,849,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,OBJEC_2205,0,0,0,0,2,3,17,189,1409,6021,13539,22991,23203,20480,13120,5441,2650,1014,145,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,OBJEC_2206,0,0,0,0,0,0,2,22,212,1148,3595,7357,10497,16256,20337,18454,15220,9361,4504,1607,581,256,126,26,0,0,0,0,0,0,0,0
2068,OBJEC_2207,0,1,2,0,2,5,42,449,3023,12863,24015,32904,20010,11225,4668,610,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,OBJEC_2208,0,0,0,0,0,5,71,502,3421,14368,26437,31639,19780,9586,3440,596,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,OBJEC_2209,0,0,0,0,1,4,51,444,3036,12927,24710,33723,20908,10653,3277,460,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,OBJEC_2210,0,0,0,1,0,2,32,232,1710,7771,15225,21060,16044,13867,13406,10060,6528,2720,793,313,64,25,15,24,0,0,0,0,0,0,0,0
2072,OBJEC_2211,0,0,1,1,0,6,66,534,3677,15882,28746,32531,18521,7811,2135,275,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,OBJEC_2212,0,0,0,0,1,6,77,655,4912,19137,31976,33073,14936,4510,889,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,OBJEC_2213,0,1,1,1,3,5,43,468,3263,14001,27100,36258,18897,7930,1857,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,OBJEC_2214,0,0,4,4,1,10,132,1099,7261,26242,37056,28433,8181,1349,112,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,OBJEC_2215,0,0,1,1,0,2,59,527,3636,13889,23543,26422,16748,11336,7862,3835,1449,444,133,5,0,0,0,0,0,0,0,0,0,0,0,0
2077,OBJEC_2216,0,0,0,2,2,4,63,518,3877,15519,26399,33554,17430,7633,2877,595,367,469,516,268,101,30,0,0,0,0,0,0,0,0,0,0
2078,OBJEC_2217,0,0,2,1,2,7,58,476,3401,14708,28672,32563,18445,8371,2881,289,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,OBJEC_2218,0,2,0,0,5,1,35,231,1559,7098,14718,22686,21263,18485,13592,6939,2563,666,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,OBJEC_2219,0,1,1,0,0,6,54,594,4036,17219,30482,34935,16367,5405,778,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,OBJEC_2220,0,1,1,0,0,7,56,466,2991,12744,23544,30254,21441,11088,3901,1679,1131,748,172,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,OBJEC_2222,0,2,1,4,4,6,68,569,4127,16849,28486,33768,15919,6494,2624,516,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,OBJEC_2223,0,1,1,2,2,6,59,541,3824,16926,29569,34229,16707,6438,1514,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,OBJEC_2224,0,0,0,3,1,5,82,582,4227,17013,28528,31153,16353,7938,3403,568,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,OBJEC_2225,0,0,2,2,1,6,61,555,4733,18546,30640,32843,14951,5982,1503,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,OBJEC_2226,0,0,4,1,4,5,112,809,5375,19731,30337,31708,14085,5363,2071,275,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,OBJEC_2227,0,0,1,0,1,4,91,593,3785,15620,25394,26942,17240,10272,4804,2269,1804,951,121,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,OBJEC_2228,1,0,3,1,4,17,99,782,5316,20519,32300,31799,13452,4495,1011,80,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,OBJEC_2229,0,0,0,0,0,0,61,537,3979,16070,27543,31194,16649,8670,3788,1095,289,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,OBJEC_2230,0,1,2,0,4,9,81,704,4725,19355,32707,32761,14588,4131,488,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,OBJEC_2231,0,2,0,0,0,2,25,201,1374,6492,13153,20530,18924,17756,15163,8936,4735,1612,535,162,124,75,51,20,20,0,0,0,0,0,0,0
2092,OBJEC_2232,0,1,0,3,2,3,47,278,2047,9318,21477,31742,25069,14577,4574,724,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,OBJEC_2233,0,0,0,0,2,3,31,294,2102,9111,17570,27583,21431,15208,10448,4077,1827,508,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,OBJEC_2235,0,0,0,1,1,3,87,672,5118,20412,32544,32132,13477,3994,928,152,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,OBJEC_2236,0,1,2,0,2,10,76,632,4724,18917,30889,33891,14770,4853,991,124,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,OBJEC_2238,0,2,5,1,0,6,81,674,4274,17871,31290,33030,16086,5656,1194,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,OBJEC_2239,0,0,0,0,2,1,37,391,2695,12106,22987,30268,18622,11365,6462,3354,1170,393,102,73,75,65,34,22,0,0,0,0,0,0,0,0
2098,OBJEC_2240,0,1,2,2,1,4,57,511,3772,15636,27126,32025,17141,8900,3972,931,141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,OBJEC_2241,0,0,0,2,1,3,69,528,3893,16136,27551,32309,16610,8434,3515,701,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,OBJEC_2242,0,3,1,3,1,5,69,519,3590,14635,25334,29815,17584,10277,6051,1975,332,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,OBJEC_2243,0,0,1,0,0,10,71,634,4250,16966,30058,32961,17121,6612,1459,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,OBJEC_2244,0,0,0,0,0,6,27,242,1786,7940,17105,25406,21721,16916,11149,5380,2021,414,109,2,0,0,0,0,0,0,0,0,0,0,0,0
2103,OBJEC_2245,0,0,0,3,0,4,69,569,4355,17879,28892,33726,16332,6226,1735,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,OBJEC_2246,0,1,1,1,1,4,76,620,4659,18286,28311,33681,14384,6983,2644,224,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,OBJEC_2247,1,1,1,1,2,9,124,1016,6931,25691,34946,26598,10438,3445,664,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,OBJEC_2248,0,0,0,0,0,1,12,96,759,3467,8406,13675,15107,18815,20092,15195,8661,3521,1180,521,339,215,120,42,0,0,0,0,0,0,0,0
2107,OBJEC_2249,0,0,2,1,1,8,77,678,4572,18298,30316,32058,14295,6194,2776,559,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,OBJEC_2250,0,0,1,1,0,4,55,542,3809,15546,25797,31265,17429,9153,4705,1396,187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,OBJEC_2251,0,0,1,2,0,4,64,493,3440,14498,24663,32899,19696,10100,3643,619,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,OBJEC_2252,1,1,3,3,3,11,140,1011,7574,27071,34827,27192,7455,2747,1376,667,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,OBJEC_2253,0,0,2,1,1,5,76,766,5333,21120,32714,32461,12987,4019,732,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,OBJEC_2254,0,0,1,0,0,4,33,277,2080,9283,18954,27405,20979,15725,10170,3401,925,293,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,OBJEC_2255,0,0,1,2,1,3,61,541,3963,16579,28382,34620,16893,6971,1770,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,OBJEC_2256,0,0,0,1,2,3,43,309,2279,10435,21467,30238,21170,13736,7513,2404,578,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,OBJEC_2257,0,0,0,0,1,4,25,238,1889,8778,19343,29923,22524,15854,8734,2566,336,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,OBJEC_2258,0,1,3,2,0,8,69,553,3722,15817,28542,32425,17657,7081,2467,660,385,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,OBJEC_2259,0,1,0,2,1,4,62,470,3264,13382,24137,30790,17677,10751,6188,2180,774,195,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,OBJEC_2260,0,1,2,1,1,1,73,457,3268,13583,24584,31242,19314,10459,5168,1389,341,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,OBJEC_2261,0,2,0,1,1,5,72,616,4252,17521,30930,33257,16555,5375,953,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,OBJEC_2262,0,0,1,2,4,7,77,906,6437,24698,36423,30462,8964,1717,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,OBJEC_2263,0,0,0,0,0,0,31,184,1274,5936,12654,21207,19868,19681,16706,7816,2931,1155,399,225,92,45,20,0,0,0,0,0,0,0,0,0
2122,OBJEC_2264,0,1,1,3,2,3,61,518,4045,15558,26087,30700,17844,9396,4160,1310,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,OBJEC_2265,0,0,0,0,1,3,65,492,3979,15521,27758,32910,19400,7940,1745,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,OBJEC_2266,0,0,2,2,0,2,65,521,3684,14609,25227,31052,17718,10328,5230,1471,294,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,OBJEC_2267,0,0,1,1,2,6,85,654,4862,18907,30565,32669,15061,5846,1477,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,OBJEC_2268,0,0,1,1,1,6,84,680,5028,20555,33257,32812,13423,3516,513,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,OBJEC_2269,0,1,2,5,0,10,116,992,6627,25409,37654,28545,9131,1621,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,OBJEC_2270,0,0,1,0,2,10,60,604,4542,18712,31938,32667,15429,4864,718,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,OBJEC_2271,0,0,0,0,1,4,15,176,1249,5288,11350,18826,18918,21261,18990,9415,3541,802,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,OBJEC_2273,0,0,1,0,0,1,42,300,2190,9518,20000,30253,23719,15259,6981,1662,280,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,OBJEC_2274,0,0,0,1,2,4,58,550,4301,17811,29201,33927,15269,6498,1940,310,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,OBJEC_2275,0,0,0,0,1,6,48,469,3117,13190,26153,33535,20553,10165,2548,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
