OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
1165,OBJEC_1351,394,2784,3574,26864,22726,15453,10909,7586,5635,4178,2756,1935,5099,779,293,145,75,33,3,1,0,0,0,0,0,0,0,0
1166,OBJEC_1352,412,3343,4484,33942,28522,18110,10414,5352,2822,1547,870,472,813,72,22,12,9,4,0,0,0,0,0,0,0,0,0,0
1167,OBJEC_1353,1059,6592,7511,44670,27679,13712,6068,2193,879,365,112,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,OBJEC_1354,1900,10619,10913,53332,22978,7776,2555,753,278,99,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,OBJEC_1355,4245,18367,14990,50917,11999,4258,2447,1218,861,495,366,221,482,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,OBJEC_1356,865,4889,5406,35307,26113,15809,9410,5085,3025,1856,1081,684,1292,61,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1171,OBJEC_1357,53,445,652,6709,9637,10543,10804,9903,9209,8083,6938,6186,26190,3879,986,435,215,113,66,42,33,75,20,6,0,0,0,0
1172,OBJEC_1358,407,2873,3858,28449,24812,16840,10866,6764,4793,3326,2243,1507,3897,423,128,27,5,3,1,0,0,0,0,0,0,0,0,0
1173,OBJEC_1359,560,3757,4384,29895,23230,16031,11035,7278,4704,3096,2163,1442,3366,267,12,2,0,0,0,0,0,0,0,0,0,0,0,0
1174,OBJEC_1361,30,332,571,6830,10625,11948,12284,10972,9777,8339,7035,5748,21976,3400,899,316,96,24,11,9,0,0,0,0,0,0,0,0
1175,OBJEC_1362,478,3411,3819,28596,26737,19130,12601,6659,3774,2179,1276,947,1558,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,OBJEC_1363,1676,9929,10511,53495,23753,8065,2626,763,240,105,41,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,OBJEC_1364,143,1000,1479,13734,16063,14689,12738,10631,8703,7017,5513,4306,13166,1547,282,106,47,25,18,12,2,1,0,0,0,0,0,0
1178,OBJEC_1366,472,3365,4183,31728,25513,16533,10266,6159,4057,2627,1755,1140,2813,229,48,1,0,0,0,0,0,0,0,0,0,0,0,0
1179,OBJEC_1367,948,5814,6638,41453,28890,14201,6426,3034,1619,880,460,248,592,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,OBJEC_1368,274,2031,2594,20443,20297,17047,13260,9010,6828,4887,3576,2777,7007,626,177,35,15,5,0,0,0,0,0,0,0,0,0,0
1181,OBJEC_1370,227,1930,2794,25272,26097,20122,13419,8050,4783,2919,1917,1117,2123,90,16,8,5,0,0,0,0,0,0,0,0,0,0,0
1182,OBJEC_1371,779,5163,6180,39859,26681,14328,7277,3686,2281,1583,1007,674,1544,122,35,19,4,0,0,0,0,0,0,0,0,0,0,0
1183,OBJEC_1372,162,1134,1568,13194,15801,14982,13499,10556,8529,6908,5585,4598,12605,1154,303,149,63,26,32,17,12,12,0,0,0,0,0,0
1184,OBJEC_1373,1374,7580,7654,38369,19485,9400,6502,5267,4338,3506,2582,1664,3159,274,47,9,5,3,3,1,0,0,0,0,0,0,0,0
1185,OBJEC_1374,648,4277,4967,35289,27030,16944,9478,4617,2726,1524,969,617,1539,191,39,20,9,5,0,0,0,0,0,0,0,0,0,0
1186,OBJEC_1375,718,3896,4733,32901,26196,16970,10786,5902,3660,1987,1235,854,1690,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,OBJEC_1376,590,3773,4886,34619,27446,17035,9733,5123,3163,1884,1127,620,1083,123,13,4,0,0,0,0,0,0,0,0,0,0,0,0
1188,OBJEC_1377,1141,6390,6542,38724,22375,11463,6325,3850,2766,2245,1719,1253,4603,906,281,110,58,32,24,19,21,41,1,0,0,0,0,0
1189,OBJEC_1379,606,3955,4641,30173,22227,14250,9019,6016,4510,3427,2626,2006,6174,825,242,84,30,20,15,16,10,17,0,0,0,0,0,0
1190,OBJEC_1380,513,3596,4699,34058,27424,17629,10339,5298,2917,1654,979,551,1109,88,20,12,2,1,0,0,0,0,0,0,0,0,0,0
1191,OBJEC_1382,42,367,602,7068,10389,11589,11748,10853,9518,8208,6863,5569,22813,4162,935,285,132,26,8,11,9,25,0,0,0,0,0,0
1192,OBJEC_1383,508,3055,3725,29014,27332,18788,12465,6467,3876,2292,1383,823,1148,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,OBJEC_1384,152,1385,1991,18459,20831,18520,14982,10156,7127,5028,3369,2347,6170,715,203,50,21,10,4,2,1,15,17,1,0,0,0,0
1194,OBJEC_1385,225,749,917,9226,12193,12359,11928,10522,9153,7803,6533,5504,20409,2594,615,245,135,50,27,7,8,20,0,0,0,0,0,0
1195,OBJEC_1386,7169,25890,18425,46214,7544,2431,1472,791,446,304,198,148,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,OBJEC_1387,281,1833,2466,21996,22437,17239,12720,8881,6374,4426,3237,2233,5769,577,146,58,35,28,30,34,30,48,11,0,0,0,0,0
1197,OBJEC_1388,110,1162,1738,16093,18865,17213,14003,10153,7542,5706,4181,3208,9643,921,205,56,48,17,7,13,5,0,0,0,0,0,0,0
1198,OBJEC_1390,360,2071,2476,17136,16447,13748,10794,7756,5987,4413,3705,3128,14794,4347,1729,741,394,233,180,88,66,207,77,12,0,0,0,0
1199,OBJEC_1391,728,4696,5245,35100,28450,18002,9227,4598,2292,1050,558,322,572,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,OBJEC_1392,177,1342,1775,14842,16742,15074,13798,10650,8600,6524,5021,3798,11544,857,119,25,1,0,0,0,0,0,0,0,0,0,0,0
1201,OBJEC_1395,740,4682,5808,38480,27384,15774,8539,4288,2334,1289,780,427,683,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,OBJEC_1396,277,2145,3001,25067,23995,18367,12370,7702,5251,3575,2614,1817,4713,499,88,46,21,5,3,0,0,0,0,0,0,0,0,0
1203,OBJEC_1398,4204,17386,14348,49770,16040,5717,2233,845,357,139,78,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,OBJEC_1399,65,561,851,8700,11708,12257,12018,10514,9271,7880,6665,5590,20021,3375,856,323,133,57,31,10,3,0,0,0,0,0,0,0
1205,OBJEC_1400,69,666,1132,12606,16931,16421,14152,11354,8780,6767,5048,3606,11162,1548,510,190,96,46,36,27,14,22,16,9,14,0,0,0
1206,OBJEC_1401,389,2559,3131,24163,23901,17987,13221,8395,5618,3844,2458,1826,3847,189,18,10,0,0,0,0,0,0,0,0,0,0,0,0
1207,OBJEC_1402,509,3446,4432,34434,28697,18308,10194,5026,2738,1455,866,460,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,OBJEC_1403,1326,7609,8139,45252,25630,11996,5546,2327,1216,688,404,243,468,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,OBJEC_1404,324,2599,3628,28580,26862,19085,12253,7318,4460,2490,1361,852,1370,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,OBJEC_1405,119,1196,1788,16998,19726,18027,14676,10455,7738,5614,3896,2739,7227,772,170,52,14,3,1,4,3,4,0,0,0,0,0,0
1211,OBJEC_1406,693,3952,4569,29461,24434,16780,11356,7031,4446,2586,1580,1032,2708,194,58,9,0,0,0,0,0,0,0,0,0,0,0,0
1212,OBJEC_1407,480,3456,4429,33601,27024,17234,10190,5813,3353,1931,1170,762,1384,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,OBJEC_1408,122,1031,1426,14147,17331,15997,13061,9799,7561,5857,4548,3699,14219,1774,268,100,51,47,40,35,30,61,11,7,0,0,0,0
1214,OBJEC_1409,519,3330,4226,32560,28498,18698,10320,5082,2777,1605,981,667,1724,173,50,12,0,0,0,0,0,0,0,0,0,0,0,0
1215,OBJEC_1410,181,1508,2162,19420,21290,18023,13624,9447,7022,5072,3735,2498,6391,419,70,16,4,6,1,0,0,0,0,0,0,0,0,0
1216,OBJEC_1411,674,4465,5410,37044,27378,16628,9192,4693,2611,1358,857,416,492,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,OBJEC_1412,998,4822,5050,29298,20485,15842,11975,7165,4887,3102,2113,1470,3286,306,67,13,10,0,0,0,0,0,0,0,0,0,0,0
1218,OBJEC_1413,1126,7503,8468,49088,27048,11080,4289,1416,515,225,82,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,OBJEC_1414,363,2368,3024,24971,22894,16757,11205,7317,5122,3738,2633,1960,6789,1285,422,157,93,58,41,10,8,7,0,0,0,0,0,0
1220,OBJEC_1415,400,2806,3912,28480,24864,17505,11792,7141,4731,3069,2020,1284,2986,206,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,OBJEC_1416,676,4082,5088,33708,26076,16323,9374,5158,3249,2077,1384,1007,2333,218,71,28,18,4,7,2,4,2,0,0,0,0,0,0
1222,OBJEC_1417,31,367,581,6410,9221,10403,10678,9953,9247,8077,7273,6223,25818,4559,1120,445,221,118,62,28,19,35,0,0,0,0,0,0
1223,OBJEC_1419,481,3247,4282,31499,26718,18072,10872,6048,3564,2088,1429,940,1885,87,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1224,OBJEC_1420,2864,14202,13415,54671,18185,5403,1756,453,179,59,19,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,OBJEC_1421,521,3762,4877,35274,28062,17274,9746,4778,2691,1516,942,622,1412,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,OBJEC_1422,464,3534,4392,34913,30022,19060,10257,4680,2105,952,461,184,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,OBJEC_1423,69,606,1077,10974,14669,14916,13764,11431,9216,7165,5515,4427,14990,1651,332,58,19,5,4,1,0,0,0,0,0,0,0,0
1228,OBJEC_1425,550,3816,4828,35049,27540,16827,9245,5111,3081,1877,1151,717,1385,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,OBJEC_1426,574,3721,4763,32628,25216,16446,10165,6045,3857,2471,1646,1080,2041,149,37,29,17,4,0,0,0,0,0,0,0,0,0,0
1230,OBJEC_1427,650,4012,4604,32795,26197,16670,9965,5567,3456,2069,1376,944,2287,191,70,22,13,1,0,0,0,0,0,0,0,0,0,0
1231,OBJEC_1428,505,3274,3938,27383,22835,15559,10265,6813,4516,2981,2161,1686,6286,1650,670,250,141,89,58,38,29,71,21,3,0,0,0,0
1232,OBJEC_1429,1025,6523,7565,46344,26836,12953,5727,2295,1035,482,198,112,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,OBJEC_1430,832,5355,6557,42782,29206,14762,6919,2582,1112,465,216,144,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,OBJEC_1431,653,3685,3864,22353,16070,11811,10117,7829,6529,5210,4073,3123,12275,2147,686,329,170,122,62,42,33,31,8,0,0,0,0,0
1235,OBJEC_1432,851,4983,5863,37963,26446,15745,8814,4431,2372,1321,822,448,813,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,OBJEC_1433,239,2190,2953,25074,23988,18058,12259,7747,5291,3616,2559,1862,5022,546,103,30,14,3,2,0,0,0,0,0,0,0,0,0
1237,OBJEC_1434,1706,9313,9864,49669,24150,10200,3853,1242,497,199,80,39,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,OBJEC_1435,409,2724,3262,25387,23740,17686,12683,7753,5248,3565,2435,1661,4020,281,28,7,0,0,0,0,0,0,0,0,0,0,0,0
1239,OBJEC_1436,580,4173,5116,35987,27964,16890,9122,4569,2558,1577,922,541,1155,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,OBJEC_1437,1026,5301,5138,26813,15572,12539,10267,6479,4879,4015,3238,2750,10750,1938,503,174,67,31,21,18,9,24,4,0,0,0,0,0
1241,OBJEC_1438,282,2472,3432,28060,25513,18217,12061,7267,4693,3089,1989,1237,2430,126,15,5,1,0,0,0,0,0,0,0,0,0,0,0
1242,OBJEC_1439,282,2227,3064,26473,26530,19897,13088,7506,4526,2847,1699,1084,1948,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,OBJEC_1440,1176,6331,6937,41781,25518,13242,7016,3325,1832,1088,657,446,1199,221,87,20,8,5,0,0,0,0,0,0,0,0,0,0
1244,OBJEC_1441,483,2514,2709,19036,17762,15379,14120,10035,7832,5528,3844,2707,7515,895,308,143,49,20,10,0,0,0,0,0,0,0,0,0
1245,OBJEC_1442,467,3037,3957,29779,26517,18090,11196,6554,4188,2631,1597,1027,1804,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,OBJEC_1443,857,5300,5938,39160,27267,15072,8171,4052,2066,1182,706,368,693,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,OBJEC_1444,932,5346,5838,33421,20844,12565,7978,5340,3857,2722,2046,1605,6139,1496,437,197,69,32,11,5,1,8,0,0,0,0,0,0
1248,OBJEC_1445,431,1478,1654,13103,14167,12576,10916,8923,7570,6392,5408,4430,17935,3878,1183,441,201,88,40,15,18,29,13,0,0,0,0,0
1249,OBJEC_1446,572,4128,5023,37315,28754,17220,9116,4271,2069,1104,546,328,434,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,OBJEC_1447,904,5259,5471,28198,18067,12471,9461,7252,5621,4352,3337,2520,7418,519,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,OBJEC_1449,249,1859,2510,21731,22724,18131,13368,8960,6428,4417,3107,2112,4809,403,69,11,1,0,0,0,0,0,0,0,0,0,0,0
1252,OBJEC_1450,192,1668,2087,18616,19882,17118,13295,9555,7205,5063,3772,2759,8069,1194,271,62,24,18,7,6,3,8,9,6,0,0,0,0
1253,OBJEC_1451,1261,7409,8241,45504,25679,11979,5490,2542,1323,720,386,212,424,38,9,5,0,0,0,0,0,0,0,0,0,0,0,0
1254,OBJEC_1452,1155,5434,5249,25639,18199,14119,10868,7805,5835,4311,3143,2159,6163,579,131,63,23,12,2,0,0,0,0,0,0,0,0,0
1255,OBJEC_1453,211,1587,2210,19186,20277,16339,12141,8420,6236,4654,3653,2933,10540,1953,504,181,108,56,21,7,2,3,0,0,0,0,0,0
1256,OBJEC_1454,274,2422,3159,26392,25647,19818,13046,7356,4652,2794,1738,1133,2233,172,42,11,0,0,0,0,0,0,0,0,0,0,0,0
1257,OBJEC_1455,91,491,760,8511,13046,14776,13623,11512,9742,7554,6069,4758,15678,2903,949,439,226,139,64,48,34,66,19,58,0,0,0,0
1258,OBJEC_1456,712,4921,6227,39971,28492,15413,7597,3673,1909,1058,640,391,545,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,OBJEC_1457,396,2933,3786,28904,26557,18464,11112,6110,3786,2334,1598,1174,3457,459,115,25,1,6,2,3,0,0,0,0,0,0,0,0
1260,OBJEC_1458,58,781,1178,12151,15494,14802,12562,9977,8222,6611,5173,4130,15004,3124,1056,386,175,104,65,58,47,57,7,0,0,0,0,0
1261,OBJEC_1459,63,666,1080,10570,13507,13656,12587,10367,8768,7130,5802,4984,18052,2666,814,298,123,50,24,12,3,0,0,0,0,0,0,0
1262,OBJEC_1460,35,382,681,8883,13805,15131,14665,12360,10352,7906,6405,4832,13918,1445,287,74,30,10,2,6,4,9,0,0,0,0,0,0
1263,OBJEC_1461,479,1085,1388,11603,14448,14492,12581,10196,8512,6844,5418,4398,16284,2287,611,222,111,65,57,19,23,81,18,0,0,0,0,0
1264,OBJEC_1462,770,4650,5357,35374,26195,15942,9561,5307,3129,1802,1114,644,1025,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,OBJEC_1465,107,1050,1564,16319,19611,17930,14145,10069,7425,5403,3813,2826,8859,1261,300,99,41,19,18,7,11,12,0,0,0,0,0,0
1266,OBJEC_1466,614,3823,4652,32475,26642,17339,10492,5994,3622,2092,1213,786,1384,68,24,2,0,0,0,0,0,0,0,0,0,0,0,0
1267,OBJEC_1467,630,4192,5452,34693,25543,15238,8735,5140,3294,2206,1479,1041,2895,396,120,62,26,20,19,11,3,7,10,10,0,0,0,0
1268,OBJEC_1468,199,1585,2383,20569,21909,17809,13087,9270,6727,4837,3546,2513,6298,406,56,22,6,0,0,0,0,0,0,0,0,0,0,0
1269,OBJEC_1469,158,1157,1606,14934,20455,20542,17766,11903,7983,4914,2951,1896,4246,314,37,20,7,0,0,0,0,0,0,0,0,0,0,0
1270,OBJEC_1470,318,2623,3670,29525,26419,17848,10861,6236,3923,2508,1686,1193,3571,436,60,11,1,0,0,0,0,0,0,0,0,0,0,0
1271,OBJEC_1471,1062,6067,7009,41732,27322,14065,7069,3120,1542,781,394,206,497,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,OBJEC_1472,163,1291,1951,19483,22609,19879,15238,10193,6940,4693,2965,1875,3455,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,OBJEC_1473,348,2803,3518,28341,25499,18051,12008,7115,4714,3006,1923,1244,2401,235,15,1,0,0,0,0,0,0,0,0,0,0,0,0
1274,OBJEC_1474,454,3236,4176,31260,25134,16585,10536,5932,3998,2685,1792,1304,3671,522,159,61,27,11,8,2,3,0,0,0,0,0,0,0
1275,OBJEC_1475,208,1499,1847,16309,18184,15917,13413,9893,7850,5806,4376,3251,11288,1134,179,48,15,4,1,0,0,0,0,0,0,0,0,0
1276,OBJEC_1477,132,954,1416,13508,16546,15609,13991,10934,8843,6742,5124,3867,11342,1388,246,126,50,20,16,20,9,6,0,0,0,0,0,0
1277,OBJEC_1478,1217,7480,8199,47262,26743,11867,4908,1818,831,403,226,114,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,OBJEC_1479,180,1518,2089,18998,20615,17298,13524,9513,7054,5023,3734,2735,7654,1015,183,63,19,7,0,0,0,0,0,0,0,0,0,0
1279,OBJEC_1480,179,1556,2222,21124,23048,19413,14680,9766,6626,4178,2665,1694,3442,217,59,15,5,0,0,0,0,0,0,0,0,0,0,0
1280,OBJEC_1481,856,5578,6437,40800,27245,14545,7413,3576,1918,1021,628,336,534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,OBJEC_1482,353,2564,3315,27513,26292,18550,12323,6576,4240,2815,1874,1251,3039,161,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,OBJEC_1484,280,2045,2934,24371,25273,19148,12743,8067,5326,3489,2407,1492,3193,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,OBJEC_1485,514,3414,4115,26018,20590,15111,10918,7823,5671,4268,3029,2264,6460,590,97,7,0,0,0,0,0,0,0,0,0,0,0,0
1284,OBJEC_1486,3748,15219,12587,48066,18041,7636,3564,1323,611,240,118,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,OBJEC_1488,1226,6917,7545,41902,24299,12841,7005,3466,2111,1231,812,528,957,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,OBJEC_1489,65,572,923,9003,11770,12482,12351,10508,9205,7871,6902,5623,20733,2095,456,169,91,41,11,8,4,6,0,0,0,0,0,0
1287,OBJEC_1490,477,3262,4187,29413,24644,17535,12399,6784,4314,2779,1679,1152,2373,163,41,20,0,0,0,0,0,0,0,0,0,0,0,0
1288,OBJEC_1491,179,1320,1781,17600,22361,20521,16142,10622,7381,4697,2954,1902,3286,117,16,7,3,0,0,0,0,0,0,0,0,0,0,0
1289,OBJEC_1493,1059,7137,8298,47423,26190,12151,4963,2022,986,433,238,118,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,OBJEC_1494,324,2182,2842,22465,21421,17096,12784,8827,6302,4468,3271,2207,6159,512,165,82,49,24,19,9,3,11,0,0,0,0,0,0
1291,OBJEC_1495,346,2817,3954,32102,28935,19647,11378,5635,2916,1453,750,417,533,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,OBJEC_1496,820,4810,5244,34206,27366,17382,10267,5248,2642,1268,746,461,1008,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,OBJEC_1497,1242,6429,6190,29845,17014,11479,8831,6197,4821,3650,2933,2464,8522,1215,390,189,74,32,17,6,7,9,0,0,0,0,0,0
1294,OBJEC_1499,609,3670,4450,30447,24652,16812,10997,6650,4391,2905,1902,1143,2142,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,OBJEC_1500,323,2162,2665,23703,25952,20707,14128,8202,4959,2890,1663,1031,2341,307,118,42,14,3,4,4,1,3,0,0,0,0,0,0
1296,OBJEC_1501,438,2941,3892,29899,26256,18456,11639,7119,4374,2494,1380,846,1115,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,OBJEC_1502,87,754,1109,11539,14865,15485,14474,11461,9192,7288,5615,4348,13299,1472,300,121,53,34,24,8,6,18,4,0,0,0,0,0
1298,OBJEC_1503,133,962,1348,12096,14256,12564,10965,9369,8108,6854,5899,4852,18668,3297,1047,443,236,180,123,67,36,53,0,0,0,0,0,0
1299,OBJEC_1504,40,475,837,9218,12825,12734,11765,10175,8661,7074,5870,4814,19786,4454,1417,555,284,135,71,17,8,7,0,0,0,0,0,0
1300,OBJEC_1506,778,4186,4312,26818,20877,14979,10386,6958,5061,3696,2740,2186,6986,1096,277,94,61,18,22,10,8,6,0,0,0,0,0,0
1301,OBJEC_1507,1120,6759,7512,42082,25801,13436,6931,3292,1740,940,514,311,422,22,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1302,OBJEC_1508,139,1247,1830,17336,19660,16621,13184,9661,7266,5418,4071,3040,9762,1482,361,105,28,10,1,0,0,0,0,0,0,0,0,0
1303,OBJEC_1509,921,5970,6678,40477,25695,13987,7644,3836,2246,1299,824,456,833,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,OBJEC_1510,642,4004,4935,35542,31433,18357,8432,3138,1649,867,609,384,868,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,OBJEC_1511,5064,19582,14707,49533,13703,5051,2390,825,384,166,90,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,OBJEC_1513,2108,10355,10607,52889,23159,7971,2805,833,300,120,57,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,OBJEC_1515,779,4798,5225,32453,23021,14362,9466,5890,4077,3007,2164,1510,3971,403,61,23,9,3,0,0,0,0,0,0,0,0,0,0
1308,OBJEC_1516,723,4318,4778,30679,23513,16733,11084,6687,4255,2694,1806,1238,2481,187,41,5,0,0,0,0,0,0,0,0,0,0,0,0
1309,OBJEC_1517,105,698,1093,10721,14482,15340,13834,11510,9474,7407,5697,4546,13967,1532,435,145,87,41,36,23,7,40,2,0,0,0,0,0
1310,OBJEC_1518,800,4591,5328,34479,24805,14871,8849,5119,3322,2388,1605,1127,3147,373,52,16,17,0,0,0,0,0,0,0,0,0,0,0
1311,OBJEC_1519,44,275,432,5033,7401,8529,9457,9052,8846,8253,7399,6919,31890,5575,1294,431,145,62,39,29,23,65,25,4,0,0,0,0
1312,OBJEC_1520,102,901,1412,14955,19212,18331,15022,10904,8221,5837,4205,3084,7819,691,130,39,4,9,6,4,1,0,0,0,0,0,0,0
1313,OBJEC_1521,117,817,1190,10612,12825,12796,12408,10686,9252,7964,6502,5121,17919,2218,556,140,50,21,18,5,5,0,0,0,0,0,0,0
1314,OBJEC_1524,451,3118,3723,26239,21971,15240,10548,7151,4996,3765,2846,2110,7127,1099,348,214,118,77,40,20,11,10,0,0,0,0,0,0
1315,OBJEC_1525,1413,7938,8543,47704,26810,11648,4524,1616,667,218,87,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,OBJEC_1526,77,609,973,10156,13527,13874,12427,10545,8866,7555,6295,5116,17379,2461,540,191,63,24,12,8,8,36,37,70,40,0,0,0
1317,OBJEC_1527,1267,7913,8523,47790,26462,11539,4639,1539,703,283,119,49,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,OBJEC_1528,866,5432,6459,42634,29821,15371,6663,2424,916,331,147,85,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,OBJEC_1529,466,3375,4392,33272,27235,17664,10172,5401,3187,1884,1207,761,1827,261,67,31,9,7,4,0,0,0,0,0,0,0,0,0
1320,OBJEC_1530,108,862,1202,13546,18834,18307,15777,11472,8585,6170,4416,3131,7764,733,176,73,28,23,10,5,0,0,0,0,0,0,0,0
1321,OBJEC_1531,464,2907,3623,29605,26677,19101,12095,6586,3870,2340,1338,804,1704,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,OBJEC_1532,151,892,1213,12169,16651,16728,14516,11233,8531,6372,4790,3575,11426,1970,545,240,98,63,28,14,8,9,0,0,0,0,0,0
1323,OBJEC_1533,63,563,810,9410,12889,13757,13147,11189,9457,7498,6330,4987,18352,2200,428,92,30,8,4,4,2,2,0,0,0,0,0,0
1324,OBJEC_1534,559,3882,5125,36475,28858,17588,9327,4382,2184,1183,544,343,438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,OBJEC_1535,506,3256,3800,26713,24398,17259,11059,6714,4381,3049,2058,1510,4492,923,522,347,234,114,62,33,31,65,26,4,0,0,0,0
1326,OBJEC_1537,41,371,512,5884,8600,9759,10537,10014,9128,8227,7109,6246,26181,4717,1584,742,368,240,171,135,75,155,54,39,0,0,0,0
1327,OBJEC_1538,43,464,809,8233,11773,13163,12985,11442,9772,8494,6826,5523,18764,2068,376,97,25,13,13,6,0,0,0,0,0,0,0,0
1328,OBJEC_1539,607,4200,5408,35284,27332,16782,9286,4870,2816,1572,941,509,1093,111,33,21,17,6,1,0,0,0,0,0,0,0,0,0
1329,OBJEC_1541,32,259,548,6193,10077,11212,10920,10119,8854,7799,6799,5593,23770,5277,1906,808,406,164,77,31,25,20,0,0,0,0,0,0
1330,OBJEC_1542,345,2378,2888,21538,20540,16739,14190,9638,6954,4566,3070,2218,5649,432,62,11,4,0,0,0,0,0,0,0,0,0,0,0
1331,OBJEC_1543,585,3862,4369,27445,19774,13947,10116,7316,5428,4201,3203,2431,7497,997,219,83,44,15,8,5,9,2,0,0,0,0,0,0
1332,OBJEC_1544,1040,6542,7550,45773,26373,12824,5778,2480,1245,612,325,183,383,65,12,8,0,1,6,9,9,4,0,0,0,0,0,0
1333,OBJEC_1545,909,5230,5688,32749,20478,12192,7960,4923,3628,2701,2034,1540,7188,1839,812,455,302,204,131,74,48,82,30,25,0,0,0,0
1334,OBJEC_1546,1675,9605,10253,52662,24869,8410,2734,677,223,77,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,OBJEC_1547,442,2900,3448,25068,23046,17784,13595,7961,5357,3335,2091,1467,4121,366,120,39,29,26,12,11,3,1,0,0,0,0,0,0
1336,OBJEC_1548,414,2937,3988,31087,27595,18954,11612,6281,3615,2072,1123,632,904,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,OBJEC_1549,27,247,480,5679,8790,10691,11458,10770,10010,8621,7199,5907,25600,3944,1139,375,151,75,24,16,6,13,0,0,0,0,0,0
1338,OBJEC_1550,1291,7309,7937,44311,26549,13189,6190,2399,1021,415,160,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
